sample_index,class0_sum,class1_sum,predicted_label
293,10,-8,0
294,10,-10,0
295,10,-6,0
296,10,-10,0
297,-6,-1,1
298,7,-10,0
299,5,-9,0
300,3,-3,0
301,8,-10,0
302,5,-10,0
303,5,-4,0
304,2,-6,0
305,10,-10,0
306,7,-3,0
307,7,-10,0
308,-4,-5,0
309,8,-10,0
310,10,-4,0
311,3,-10,0
312,9,-10,0
313,-1,-6,0
314,5,-5,0
315,9,-10,0
316,6,6,0
317,1,-5,0
318,10,-10,0
319,10,-4,0
320,4,-7,0
321,10,-6,0
322,8,-10,0
323,1,-5,0
324,7,-5,0
325,1,-10,0
326,10,-5,0
327,8,3,0
328,6,-10,0
329,9,-5,0
330,10,-7,0
331,8,-10,0
332,4,-1,0
333,2,-5,0
334,-3,4,1
335,9,-3,0
336,10,-8,0
337,10,-10,0
338,10,-9,0
339,0,-1,0
340,6,-7,0
341,10,-10,0
342,10,-10,0
343,10,-9,0
344,10,-7,0
345,10,-10,0
346,10,-10,0
347,9,-7,0
348,5,-6,0
349,10,-10,0
350,10,-5,0
351,4,-1,0
352,8,-4,0
353,1,0,0
354,2,-4,0
355,6,-7,0
356,5,-8,0
357,10,-2,0
358,1,-10,0
359,10,-10,0
360,-3,-2,1
361,10,-6,0
362,10,-8,0
363,10,-10,0
364,10,-10,0
365,6,-6,0
366,7,-2,0
367,5,1,0
368,1,-9,0
369,4,0,0
370,3,3,0
371,10,-10,0
372,5,-7,0
373,10,-3,0
374,9,-10,0
375,10,-7,0
376,10,-10,0
377,9,3,0
378,9,-2,0
379,10,-10,0
380,3,-8,0
381,6,0,0
382,5,-1,0
383,0,-3,0
384,8,-10,0
385,7,-4,0
386,10,-10,0
387,6,-4,0
388,10,-1,0
389,5,-8,0
390,8,-5,0
391,9,-3,0
392,10,-10,0
393,9,-10,0
394,10,-10,0
395,10,-10,0
396,10,-10,0
397,2,-8,0
398,10,-5,0
399,4,-2,0
400,10,-10,0
401,1,-8,0
402,2,-10,0
403,10,-10,0
404,4,-5,0
405,3,-6,0
406,1,2,1
407,1,-4,0
408,3,-6,0
409,10,-10,0
410,6,-10,0
411,5,-6,0
412,2,1,0
413,8,-6,0
414,10,-7,0
415,-2,-6,0
416,9,-10,0
417,3,-8,0
418,10,-5,0
419,7,-10,0
420,10,-4,0
421,10,1,0
422,6,-5,0
423,10,-10,0
424,1,4,1
425,10,4,0
426,10,2,0
427,6,-1,0
428,5,-6,0
429,10,3,0
430,10,-10,0
431,8,-5,0
432,2,-7,0
433,10,-5,0
434,9,-5,0
435,6,3,0
436,7,-3,0
437,10,-9,0
438,10,-10,0
439,10,-5,0
440,7,0,0
441,1,-2,0
442,3,-7,0
443,7,-6,0
444,10,-10,0
445,10,-10,0
446,10,-10,0
447,10,-10,0
448,10,-10,0
449,9,-10,0
450,6,-5,0
451,-4,-10,0
452,5,-5,0
453,10,-8,0
454,10,1,0
455,3,-7,0
456,3,-8,0
457,7,-9,0
458,7,-3,0
459,7,-8,0
460,10,-10,0
461,10,-10,0
462,7,-1,0
463,3,-5,0
464,5,-10,0
465,10,-10,0
466,8,2,0
467,10,-10,0
468,10,-8,0
469,10,-8,0
470,1,-6,0
471,9,-10,0
472,4,-4,0
473,10,-10,0
474,2,1,0
475,-2,4,1
476,10,-9,0
477,8,-3,0
478,10,-10,0
479,0,7,1
480,10,-8,0
481,0,0,0
482,9,-10,0
483,7,-3,0
484,10,-10,0
485,4,-10,0
486,10,-10,0
487,4,-7,0
488,6,-10,0
489,10,-6,0
490,5,-4,0
491,9,-6,0
492,2,-5,0
493,5,-10,0
494,10,-8,0
495,9,-9,0
496,5,-7,0
497,10,-7,0
498,7,0,0
499,2,0,0
500,10,-10,0
501,10,-10,0
502,10,-10,0
503,9,-4,0
504,7,-2,0
505,4,-8,0
506,10,-10,0
507,8,-10,0
508,10,-10,0
509,6,-7,0
510,3,-9,0
511,10,-10,0
512,3,-10,0
513,6,1,0
514,6,-10,0
515,7,-5,0
516,6,1,0
517,9,-3,0
518,5,-6,0
519,10,-7,0
520,10,-5,0
521,10,-9,0
522,4,-7,0
523,5,0,0
524,10,-9,0
525,8,-4,0
526,0,-10,0
527,10,-2,0
528,10,-3,0
529,6,-2,0
530,4,2,0
531,9,-8,0
532,10,-7,0
533,3,-3,0
534,10,6,0
535,1,-6,0
536,9,-4,0
537,8,-10,0
538,10,-10,0
539,9,-10,0
540,4,-5,0
541,10,-10,0
542,10,-5,0
543,6,-10,0
544,1,-7,0
545,8,-9,0
546,10,-10,0
547,10,-10,0
548,5,-1,0
549,10,-5,0
550,4,-1,0
551,7,-10,0
552,6,-4,0
553,0,-8,0
554,10,-10,0
555,10,-10,0
556,10,-10,0
557,10,-6,0
558,10,-10,0
559,-9,-2,1
560,4,1,0
561,8,-2,0
562,2,-1,0
563,10,-10,0
564,10,-6,0
565,10,-10,0
566,10,-5,0
567,6,-6,0
568,9,-6,0
569,4,2,0
570,5,-4,0
571,0,-4,0
572,10,-10,0
573,9,-4,0
574,3,-3,0
575,4,2,0
576,10,-9,0
577,6,-3,0
578,9,-10,0
579,10,-1,0
580,5,-10,0
581,8,-10,0
582,6,-10,0
583,0,-7,0
584,2,1,0
585,10,-7,0
586,10,-10,0
587,10,-8,0
588,3,-1,0
589,10,-8,0
590,3,-3,0
591,10,-7,0
592,6,-1,0
593,-5,-6,0
594,10,-10,0
595,6,-9,0
596,10,-10,0
597,10,-10,0
598,10,-10,0
599,10,-2,0
600,2,0,0
601,6,-4,0
602,10,-2,0
603,6,-5,0
604,7,-4,0
605,2,0,0
606,10,-10,0
607,3,-5,0
608,10,-6,0
609,1,-7,0
610,10,-10,0
611,10,-10,0
612,10,-10,0
613,10,-7,0
614,8,-4,0
615,5,-2,0
616,8,-9,0
617,9,2,0
618,10,-6,0
619,4,-10,0
620,10,0,0
621,8,0,0
622,8,-10,0
623,4,-7,0
624,9,-8,0
625,2,-3,0
626,10,-10,0
627,10,-10,0
628,10,-10,0
629,6,-7,0
630,9,0,0
631,10,-1,0
632,8,-10,0
633,10,-8,0
634,5,4,0
635,1,0,0
636,8,-10,0
637,10,-10,0
638,10,-10,0
639,10,-9,0
640,10,-2,0
641,10,-3,0
642,5,0,0
643,4,-3,0
644,10,-10,0
645,10,-10,0
646,10,-9,0
647,10,-6,0
648,10,-6,0
649,5,-5,0
650,-1,-8,0
651,6,6,0
652,6,-1,0
653,10,-6,0
654,7,-3,0
655,8,2,0
656,8,-10,0
657,10,-3,0
658,10,-8,0
659,6,-1,0
660,6,-8,0
661,6,-8,0
662,10,-10,0
663,10,-10,0
664,1,-8,0
665,8,-1,0
666,2,2,0
667,8,-5,0
668,10,-6,0
669,10,-10,0
670,10,-10,0
671,10,-10,0
672,8,-8,0
673,-1,4,1
674,10,-4,0
675,10,2,0
676,10,-8,0
677,7,-10,0
678,6,-7,0
679,10,-10,0
680,5,-1,0
681,10,-6,0
682,5,-1,0
683,10,-9,0
684,10,-4,0
685,10,-10,0
686,10,1,0
687,2,-10,0
688,10,-10,0
689,10,-10,0
690,6,-7,0
691,10,-5,0
692,10,-10,0
693,9,-10,0
694,6,-10,0
695,0,-4,0
696,7,-2,0
697,10,-10,0
698,10,-10,0
699,1,-6,0
700,3,1,0
701,5,-8,0
702,10,-6,0
703,10,-10,0
704,10,-5,0
705,8,-10,0
706,10,-10,0
707,5,-10,0
708,2,-4,0
709,10,-7,0
710,7,-10,0
711,6,-3,0
712,10,-3,0
713,7,-9,0
714,5,7,1
715,0,-2,0
716,10,-9,0
717,8,-8,0
718,10,-10,0
719,2,-2,0
720,9,-10,0
721,8,-4,0
722,10,-10,0
723,3,-3,0
724,5,-10,0
725,5,0,0
726,10,-9,0
727,4,-6,0
728,10,-10,0
729,6,-10,0
730,7,-9,0
731,5,-1,0
732,10,-10,0
733,10,-10,0
734,5,-3,0
735,10,-6,0
736,10,-10,0
737,10,-10,0
738,8,-9,0
739,7,-5,0
740,4,-6,0
741,10,-10,0
742,10,-6,0
743,10,-3,0
744,9,-8,0
745,8,-10,0
746,10,-10,0
747,10,-10,0
748,10,-10,0
749,4,-7,0
750,-6,3,1
751,10,-10,0
752,10,-5,0
753,6,8,1
754,2,-10,0
755,3,-3,0
756,9,0,0
757,-1,-2,0
758,10,-10,0
759,10,-8,0
760,4,5,1
761,5,-9,0
762,10,-8,0
763,10,1,0
764,10,-1,0
765,10,-9,0
766,10,-10,0
767,1,-4,0
768,5,-9,0
769,10,1,0
770,10,-5,0
771,10,-10,0
772,10,-10,0
773,0,-10,0
774,10,-4,0
775,7,-10,0
776,3,-3,0
777,10,-10,0
778,10,-10,0
779,1,-2,0
780,10,-10,0
781,3,-10,0
782,4,-9,0
783,-1,-2,0
784,10,-10,0
785,10,1,0
786,5,-10,0
787,10,-10,0
788,5,-10,0
789,10,-10,0
790,10,-9,0
791,7,-3,0
792,10,-8,0
793,10,-4,0
794,10,7,0
795,10,-5,0
796,10,-9,0
797,7,-10,0
798,10,-9,0
799,6,-4,0
800,10,-10,0
801,10,-8,0
802,10,-2,0
803,8,-10,0
804,5,-6,0
805,8,-7,0
806,4,-3,0
807,10,-6,0
808,3,-5,0
809,5,-10,0
810,7,-8,0
811,10,-10,0
812,6,-7,0
813,9,-1,0
814,10,-2,0
815,10,-10,0
816,10,-10,0
817,10,-8,0
818,5,0,0
819,10,3,0
820,10,-10,0
821,-2,2,1
822,8,-2,0
823,10,-4,0
824,5,2,0
825,10,-9,0
826,10,-5,0
827,9,-10,0
828,2,-2,0
829,3,-3,0
830,10,-8,0
831,10,-10,0
832,10,2,0
833,10,-10,0
834,10,-10,0
835,10,-4,0
836,8,-10,0
837,9,-8,0
838,4,-7,0
839,6,-3,0
840,4,-2,0
841,6,-2,0
842,10,-6,0
843,-3,6,1
844,10,-9,0
845,10,-10,0
846,1,-1,0
847,3,-6,0
848,10,-7,0
849,8,-4,0
850,-3,0,1
851,5,1,0
852,4,-8,0
853,5,-4,0
854,10,-5,0
855,10,-6,0
856,10,-10,0
857,4,3,0
858,0,-10,0
859,10,-10,0
860,10,-7,0
861,9,-8,0
862,10,-8,0
863,3,-3,0
864,-2,-8,0
865,9,-9,0
866,10,0,0
867,0,-9,0
868,0,-10,0
869,0,-7,0
870,10,-10,0
871,10,-10,0
872,7,-4,0
873,3,-1,0
874,5,1,0
875,5,-4,0
876,3,-10,0
877,10,-10,0
878,10,-5,0
879,-1,-9,0
880,0,-2,0
881,8,-9,0
882,10,-8,0
883,0,-2,0
884,8,-10,0
885,10,-3,0
886,9,-10,0
887,10,-3,0
888,10,-10,0
889,6,-9,0
890,5,-7,0
891,10,-3,0
892,9,-3,0
893,10,-6,0
894,10,-10,0
895,10,-10,0
896,10,-10,0
897,1,2,1
898,3,-3,0
899,10,-10,0
900,3,-10,0
901,2,-5,0
902,7,-4,0
903,-1,-5,0
904,9,-5,0
905,2,-10,0
906,5,-10,0
907,9,0,0
908,7,-10,0
909,10,-10,0
910,10,-10,0
911,2,-1,0
912,10,-10,0
913,4,-6,0
914,6,-4,0
915,-1,-4,0
916,2,-7,0
917,10,-10,0
918,-1,1,1
919,10,-10,0
920,3,-1,0
921,3,-7,0
922,10,2,0
923,10,-2,0
924,4,-9,0
925,10,0,0
926,10,-10,0
927,6,-10,0
928,1,-4,0
929,10,-4,0
930,7,-2,0
931,-1,2,1
932,8,-10,0
933,5,-8,0
934,6,-3,0
935,3,-1,0
936,0,-2,0
937,10,-4,0
938,7,-10,0
939,5,-8,0
940,3,-6,0
941,10,-7,0
942,10,2,0
943,10,-1,0
944,10,-7,0
945,8,-9,0
946,9,-10,0
947,4,-1,0
948,10,-9,0
949,9,-10,0
950,10,-6,0
951,8,-10,0
952,3,-6,0
953,2,-10,0
954,10,-7,0
955,10,-6,0
956,10,-10,0
957,5,-5,0
958,6,-7,0
959,7,5,0
960,8,-3,0
961,5,-4,0
962,10,-3,0
963,8,-4,0
964,6,3,0
965,10,-8,0
966,-1,-8,0
967,5,-9,0
968,5,-10,0
969,-2,-10,0
970,10,-7,0
971,10,6,0
972,7,-10,0
973,10,-9,0
974,2,2,0
975,10,-8,0
976,3,-3,0
977,6,-6,0
978,8,-6,0
979,10,-10,0
980,10,1,0
981,10,-10,0
982,-1,-1,0
983,8,2,0
984,10,-8,0
985,9,-10,0
986,10,-10,0
987,10,-6,0
988,0,-4,0
989,3,1,0
990,7,-8,0
991,2,-1,0
992,-1,3,1
993,8,-10,0
994,4,-10,0
995,7,-10,0
996,4,-1,0
997,10,-9,0
998,3,-3,0
999,10,-4,0
1000,5,-1,0
1001,3,2,0
