sample_index,class0_sum,class1_sum,predicted_label
551,12,-8,0
552,-13,27,1
553,23,-22,0
554,-1,0,1
555,-17,12,1
556,30,-30,0
557,20,-21,0
558,11,-12,0
559,30,-30,0
560,-22,17,1
561,30,-29,0
562,25,-29,0
563,24,-30,0
564,19,-24,0
565,-11,1,1
566,-27,29,1
567,12,-13,0
568,-12,9,1
569,30,-30,0
570,16,-11,0
571,4,-1,0
572,-17,9,1
573,-1,-4,0
574,11,-11,0
575,29,-28,0
576,-20,12,1
577,7,-5,0
578,12,-7,0
579,-4,1,1
580,24,-29,0
581,13,-2,0
582,7,-6,0
583,-5,6,1
584,-6,10,1
585,0,4,1
586,27,-23,0
587,22,-23,0
588,-30,30,1
589,-6,6,1
590,8,-7,0
591,-30,30,1
592,30,-30,0
593,30,-30,0
594,-6,6,1
595,-3,10,1
596,22,-24,0
597,5,-3,0
598,20,-14,0
599,12,-15,0
600,-1,-3,0
601,-3,2,1
602,-17,16,1
603,30,-30,0
604,-14,13,1
605,30,-28,0
606,-8,9,1
607,26,-26,0
608,8,-17,0
609,-19,20,1
610,30,-27,0
611,-17,22,1
612,-21,18,1
613,-3,4,1
614,26,-29,0
615,16,-11,0
616,21,-14,0
617,19,-18,0
618,-3,2,1
619,-21,17,1
620,28,-23,0
621,7,-11,0
622,-18,15,1
623,2,1,0
624,23,-27,0
625,-18,15,1
626,-6,8,1
627,30,-30,0
628,22,-21,0
629,28,-24,0
630,7,-11,0
631,19,-14,0
632,13,-11,0
633,-9,4,1
634,26,-28,0
635,19,-21,0
636,-30,30,1
637,1,3,1
638,-30,30,1
639,15,-19,0
640,20,-24,0
641,25,-30,0
642,-7,9,1
643,29,-23,0
644,0,6,1
645,-12,19,1
646,30,-30,0
647,30,-30,0
648,29,-21,0
649,17,-26,0
650,23,-19,0
651,-8,5,1
652,-2,2,1
653,22,-16,0
654,-5,6,1
655,-19,21,1
656,-19,19,1
657,-2,0,1
658,30,-30,0
659,4,-11,0
660,-9,11,1
661,23,-27,0
662,24,-25,0
663,25,-25,0
664,10,-21,0
665,-25,24,1
666,21,-13,0
667,-18,17,1
668,-17,15,1
669,22,-18,0
670,30,-30,0
671,-2,-1,1
672,9,-15,0
673,16,-13,0
674,16,-22,0
675,8,-6,0
676,30,-30,0
677,-8,4,1
678,5,-6,0
679,-2,-3,0
680,-3,6,1
681,29,-30,0
682,6,-2,0
683,-7,5,1
684,-3,6,1
685,30,-30,0
686,4,-13,0
687,-2,-4,0
688,30,-30,0
689,14,-19,0
690,24,-19,0
691,-5,-1,1
692,-7,15,1
693,17,-19,0
694,-16,17,1
695,30,-27,0
696,-20,23,1
697,30,-30,0
698,18,-19,0
699,30,-30,0
700,11,-10,0
701,4,5,1
702,30,-26,0
703,8,-6,0
704,21,-19,0
705,30,-30,0
706,-6,12,1
707,9,-11,0
708,-21,30,1
709,-30,29,1
710,9,-8,0
711,-21,23,1
712,-25,27,1
713,-2,-4,0
714,18,-17,0
715,10,-6,0
716,30,-30,0
717,-11,9,1
718,15,-21,0
719,-24,22,1
720,0,-7,0
721,-30,24,1
722,-22,20,1
723,-16,21,1
724,-12,9,1
725,-16,10,1
726,-5,-1,1
727,22,-24,0
728,30,-25,0
729,18,-17,0
730,18,-11,0
731,2,-3,0
732,18,-19,0
733,-1,3,1
734,8,-10,0
735,30,-30,0
736,-11,12,1
737,-3,2,1
738,-16,10,1
739,12,-11,0
740,11,-14,0
741,5,-12,0
742,17,-17,0
743,10,-2,0
744,15,-15,0
745,30,-30,0
746,25,-30,0
747,26,-30,0
748,26,-24,0
749,25,-24,0
750,-27,26,1
751,-21,22,1
752,-4,14,1
753,-16,18,1
754,30,-30,0
755,30,-30,0
756,30,-30,0
757,-29,27,1
758,-3,5,1
759,-13,12,1
760,-9,10,1
761,16,-18,0
762,-4,5,1
763,-11,13,1
764,-20,23,1
765,30,-30,0
766,0,-3,0
767,-12,11,1
768,21,-26,0
769,-9,11,1
770,14,-16,0
771,-9,8,1
772,15,-17,0
773,30,-30,0
774,-5,3,1
775,30,-29,0
776,-3,12,1
777,30,-30,0
778,30,-30,0
779,16,-15,0
780,-16,16,1
781,-9,1,1
782,13,-18,0
783,23,-22,0
784,12,-8,0
785,-11,10,1
786,21,-20,0
787,-25,23,1
788,2,-9,0
789,-21,11,1
790,-6,9,1
791,8,-3,0
792,-11,8,1
793,-7,-1,1
794,21,-21,0
795,29,-24,0
796,13,-15,0
797,19,-18,0
798,21,-24,0
799,30,-30,0
800,12,-14,0
801,-10,10,1
802,-22,24,1
803,6,-11,0
804,12,-10,0
805,30,-30,0
806,-24,25,1
807,30,-30,0
808,16,-18,0
809,11,-13,0
810,-1,-2,0
811,15,-9,0
812,15,-12,0
813,30,-25,0
814,-13,4,1
815,-27,18,1
816,6,-4,0
817,29,-25,0
818,10,-11,0
819,10,-11,0
820,-8,8,1
821,19,-21,0
822,-17,15,1
823,-30,30,1
824,21,-28,0
825,9,-13,0
826,30,-30,0
827,13,-16,0
828,22,-23,0
829,5,-13,0
830,-21,17,1
831,17,-14,0
832,5,-9,0
833,20,-15,0
834,22,-30,0
835,10,-10,0
836,-21,19,1
837,30,-30,0
838,-1,-5,0
839,14,-15,0
840,8,-2,0
841,3,-4,0
842,19,-27,0
843,30,-30,0
844,2,-3,0
845,-5,5,1
846,19,-16,0
847,-21,19,1
848,15,-23,0
849,30,-30,0
850,5,-11,0
851,-6,7,1
852,-29,26,1
853,-20,14,1
854,-18,25,1
855,-9,11,1
856,-1,3,1
857,13,-9,0
858,26,-21,0
859,2,9,1
860,30,-30,0
861,29,-28,0
862,15,-13,0
863,15,-16,0
864,-12,10,1
865,-30,28,1
866,14,-11,0
867,26,-23,0
868,-10,11,1
869,5,0,0
870,16,-19,0
871,-5,7,1
872,26,-28,0
873,-12,11,1
874,8,-10,0
875,-17,19,1
876,23,-26,0
877,5,-7,0
878,-17,15,1
879,19,-16,0
880,-27,28,1
881,15,-14,0
882,-9,13,1
883,-3,11,1
884,-8,8,1
885,-19,19,1
886,-21,18,1
887,-2,7,1
888,-14,6,1
889,30,-30,0
890,15,-15,0
891,29,-30,0
892,13,-15,0
893,4,-5,0
894,-5,4,1
895,-16,19,1
896,14,-12,0
897,29,-19,0
898,7,-3,0
899,15,-17,0
900,23,-25,0
901,30,-30,0
902,26,-23,0
903,18,-16,0
904,-16,18,1
905,2,0,0
906,-18,13,1
907,28,-30,0
908,-20,10,1
909,6,-7,0
910,30,-30,0
911,25,-28,0
912,9,-10,0
913,25,-24,0
914,5,-8,0
915,-18,16,1
916,0,5,1
917,-30,30,1
918,-14,16,1
919,30,-30,0
920,18,-20,0
921,-12,19,1
922,3,-2,0
923,1,-3,0
924,16,-18,0
925,11,-10,0
926,-13,10,1
927,29,-25,0
928,5,-13,0
929,-27,25,1
930,26,-28,0
931,25,-25,0
932,16,-17,0
933,9,-12,0
934,2,0,0
935,14,-11,0
936,-2,0,1
937,-3,-7,0
938,20,-15,0
939,2,-2,0
940,6,-4,0
941,-5,5,1
942,7,-7,0
943,30,-30,0
944,-1,2,1
945,7,-5,0
946,-10,15,1
947,1,-6,0
948,5,-8,0
949,14,-12,0
950,19,-17,0
951,-28,30,1
952,27,-28,0
953,-2,9,1
954,30,-30,0
955,18,-17,0
956,-13,14,1
957,22,-22,0
958,2,-5,0
959,-23,20,1
960,-10,5,1
961,3,2,0
962,-5,4,1
963,28,-27,0
964,23,-22,0
965,30,-30,0
966,0,-2,0
967,-17,22,1
968,-14,21,1
969,-10,13,1
970,-8,9,1
971,23,-26,0
972,22,-19,0
973,-12,11,1
974,10,-6,0
975,-13,12,1
976,5,-8,0
977,-30,30,1
978,-12,13,1
979,-19,18,1
980,30,-30,0
981,-22,20,1
982,18,-23,0
983,18,-18,0
984,26,-28,0
985,-26,24,1
986,10,-18,0
987,-26,21,1
988,13,-16,0
989,19,-17,0
990,-4,2,1
991,17,-25,0
992,-30,28,1
993,4,-9,0
994,15,-16,0
995,18,-17,0
996,-14,12,1
997,-7,3,1
998,18,-18,0
999,-21,18,1
1000,15,-12,0
1001,11,-11,0
1002,-3,0,1
1003,30,-30,0
1004,-22,17,1
1005,-15,8,1
1006,7,-7,0
1007,-14,10,1
1008,3,1,0
1009,30,-28,0
1010,-26,23,1
1011,-20,21,1
1012,6,-8,0
1013,-18,21,1
1014,23,-23,0
1015,13,-15,0
1016,16,-11,0
1017,21,-28,0
1018,-29,28,1
1019,-23,22,1
1020,-16,14,1
1021,23,-16,0
1022,-5,4,1
1023,-19,18,1
1024,17,-19,0
1025,14,-11,0
1026,14,-21,0
1027,19,-24,0
1028,19,-14,0
1029,30,-30,0
1030,-8,10,1
1031,4,-6,0
1032,10,-12,0
1033,19,-26,0
1034,24,-30,0
1035,0,6,1
1036,18,-17,0
1037,17,-12,0
1038,-1,-4,0
1039,30,-29,0
1040,19,-27,0
1041,10,-14,0
1042,16,-21,0
1043,1,-5,0
1044,-16,19,1
1045,22,-23,0
1046,30,-30,0
1047,-30,30,1
1048,-9,4,1
1049,7,-12,0
1050,11,-9,0
1051,2,3,1
1052,-8,16,1
1053,7,-7,0
1054,11,-6,0
1055,1,1,0
1056,17,-12,0
1057,-1,0,1
1058,6,-10,0
1059,-8,8,1
1060,-13,12,1
1061,-13,10,1
1062,11,-14,0
1063,25,-29,0
1064,-2,1,1
1065,-3,9,1
1066,-9,4,1
1067,3,0,0
1068,-30,30,1
1069,15,-14,0
1070,30,-30,0
1071,20,-23,0
1072,13,0,0
1073,3,-7,0
1074,19,-12,0
1075,-12,12,1
1076,-13,15,1
1077,-11,6,1
1078,-16,21,1
1079,26,-20,0
1080,21,-20,0
1081,30,-28,0
1082,-11,13,1
1083,19,-27,0
1084,17,-16,0
1085,15,-21,0
1086,30,-30,0
1087,11,-13,0
1088,13,-19,0
1089,26,-26,0
1090,-22,15,1
1091,-28,23,1
1092,18,-22,0
1093,18,-19,0
1094,21,-22,0
1095,27,-30,0
1096,1,-5,0
1097,16,-11,0
1098,7,-9,0
1099,30,-30,0
1100,-12,4,1
1101,-27,30,1
1102,-17,16,1
1103,-6,11,1
1104,-1,5,1
1105,18,-20,0
1106,-3,3,1
1107,17,-19,0
1108,15,-18,0
1109,-3,4,1
1110,9,0,0
1111,-21,13,1
1112,18,-20,0
1113,-27,30,1
1114,-5,8,1
1115,-9,6,1
1116,30,-30,0
1117,11,-10,0
1118,30,-30,0
1119,10,-7,0
1120,22,-10,0
1121,30,-30,0
1122,-23,14,1
1123,26,-26,0
1124,30,-30,0
1125,21,-20,0
1126,-23,24,1
1127,-26,22,1
1128,17,-23,0
1129,14,-17,0
1130,-7,15,1
1131,-27,14,1
1132,14,-12,0
1133,22,-26,0
1134,-6,5,1
1135,27,-30,0
1136,-27,23,1
1137,-9,7,1
1138,12,-21,0
1139,-26,25,1
1140,30,-30,0
1141,-15,12,1
1142,-27,30,1
1143,26,-18,0
1144,-29,29,1
1145,30,-30,0
1146,30,-30,0
1147,-3,5,1
1148,30,-30,0
1149,4,-2,0
1150,15,-8,0
1151,30,-30,0
1152,9,-13,0
1153,-24,23,1
1154,30,-30,0
1155,18,-14,0
1156,13,-7,0
1157,-1,-4,0
1158,-12,18,1
1159,-28,22,1
1160,-17,16,1
1161,1,-11,0
1162,28,-21,0
1163,11,-7,0
1164,-8,11,1
1165,-23,21,1
1166,30,-30,0
1167,28,-19,0
1168,2,0,0
1169,4,-1,0
1170,7,-13,0
1171,-5,2,1
1172,4,-5,0
1173,7,-7,0
1174,-5,2,1
1175,-13,9,1
1176,8,-10,0
1177,-13,8,1
1178,3,-12,0
1179,7,-9,0
1180,-3,-3,0
1181,23,-30,0
1182,-25,24,1
1183,10,-8,0
1184,26,-19,0
1185,-30,26,1
1186,23,-21,0
1187,-12,14,1
1188,-17,23,1
1189,9,-15,0
1190,-23,27,1
1191,0,-4,0
1192,7,-8,0
1193,28,-26,0
1194,-16,17,1
1195,25,-18,0
1196,18,-25,0
1197,-4,12,1
1198,19,-17,0
1199,2,-6,0
1200,-18,16,1
1201,15,-21,0
1202,3,-10,0
1203,-12,10,1
1204,30,-30,0
1205,-10,13,1
1206,-14,24,1
1207,-28,25,1
1208,-9,7,1
1209,4,-1,0
1210,-13,8,1
1211,20,-26,0
1212,-2,2,1
1213,-14,14,1
1214,2,-8,0
1215,11,-11,0
1216,-9,8,1
1217,3,-2,0
1218,-19,19,1
1219,16,-22,0
1220,30,-24,0
1221,-5,6,1
1222,-1,6,1
1223,-19,20,1
1224,30,-30,0
1225,23,-29,0
1226,24,-25,0
1227,-2,1,1
1228,2,-1,0
1229,7,-10,0
1230,9,0,0
1231,-1,1,1
1232,-18,14,1
1233,9,-3,0
1234,-22,24,1
1235,29,-30,0
1236,13,-10,0
1237,-11,14,1
1238,-5,2,1
1239,30,-30,0
1240,19,-25,0
1241,-18,14,1
1242,-15,16,1
1243,-3,5,1
1244,18,-16,0
1245,8,-4,0
1246,-3,6,1
1247,8,-2,0
1248,16,-18,0
1249,14,-17,0
1250,7,-16,0
1251,0,-6,0
1252,17,-14,0
1253,2,-10,0
1254,-5,1,1
1255,6,-5,0
1256,-17,21,1
1257,30,-30,0
1258,-3,-1,1
1259,-22,20,1
1260,-6,10,1
1261,-11,7,1
1262,-5,1,1
1263,-30,27,1
1264,-25,21,1
1265,-30,30,1
1266,-30,30,1
1267,30,-30,0
1268,14,-9,0
1269,3,-7,0
1270,-9,10,1
1271,-24,25,1
1272,16,-12,0
1273,30,-30,0
1274,30,-30,0
1275,9,-11,0
1276,-10,14,1
1277,5,-5,0
1278,19,-17,0
1279,2,-6,0
1280,14,-8,0
1281,-20,26,1
1282,-27,20,1
1283,6,-1,0
1284,7,-12,0
1285,8,-4,0
1286,-12,4,1
1287,-17,20,1
1288,-11,13,1
1289,-9,6,1
1290,8,-13,0
1291,-30,30,1
1292,13,-12,0
1293,6,-7,0
1294,1,-5,0
1295,-5,6,1
1296,8,-14,0
1297,5,-12,0
1298,-20,16,1
1299,-3,5,1
1300,20,-24,0
1301,-10,6,1
1302,16,-17,0
1303,10,-13,0
1304,8,-10,0
1305,-20,12,1
1306,10,-10,0
1307,-19,20,1
1308,30,-30,0
1309,21,-22,0
1310,-24,24,1
1311,-30,30,1
1312,26,-30,0
1313,-23,22,1
1314,-15,17,1
1315,-15,14,1
1316,22,-20,0
1317,-24,21,1
1318,12,-9,0
1319,0,0,0
1320,4,-4,0
1321,-4,4,1
1322,-25,19,1
1323,-28,28,1
1324,-14,16,1
1325,30,-30,0
1326,30,-25,0
1327,20,-21,0
1328,10,-5,0
1329,18,-17,0
1330,18,-9,0
1331,-5,7,1
1332,-22,24,1
1333,3,3,0
1334,7,0,0
1335,-22,14,1
1336,30,-30,0
1337,30,-24,0
1338,15,-24,0
1339,10,-13,0
1340,-21,16,1
1341,13,-21,0
1342,24,-25,0
1343,-14,24,1
1344,7,-5,0
1345,30,-30,0
1346,12,-10,0
1347,-20,16,1
1348,22,-24,0
1349,-24,30,1
1350,30,-30,0
1351,12,-8,0
1352,12,-12,0
1353,20,-12,0
1354,2,-1,0
1355,19,-10,0
1356,9,-10,0
1357,-25,30,1
1358,-17,22,1
1359,-1,6,1
1360,4,-3,0
1361,-5,7,1
1362,5,-8,0
1363,-26,27,1
1364,30,-30,0
1365,-6,13,1
1366,-30,27,1
1367,30,-30,0
1368,3,-2,0
1369,-27,30,1
1370,-11,12,1
1371,-29,28,1
1372,-27,24,1
1373,26,-30,0
1374,-27,25,1
1375,11,-19,0
1376,-11,11,1
1377,-5,3,1
1378,-4,6,1
1379,-1,8,1
1380,11,-11,0
1381,14,-13,0
1382,4,-2,0
1383,18,-12,0
1384,-5,7,1
1385,7,-8,0
1386,10,-12,0
1387,-22,21,1
1388,19,-25,0
1389,30,-30,0
1390,19,-28,0
1391,-4,-3,1
1392,30,-25,0
1393,-10,2,1
1394,15,-18,0
1395,21,-30,0
1396,-30,30,1
1397,-23,26,1
1398,-12,15,1
1399,-13,13,1
1400,30,-28,0
1401,8,-9,0
1402,11,-15,0
1403,30,-30,0
1404,-4,3,1
1405,-19,11,1
1406,1,2,1
1407,-24,24,1
1408,-4,4,1
1409,19,-19,0
1410,2,-6,0
1411,5,2,0
1412,-7,10,1
1413,-15,17,1
1414,-16,19,1
1415,30,-19,0
1416,3,-7,0
1417,-16,13,1
1418,12,-20,0
1419,-30,28,1
1420,30,-30,0
1421,30,-29,0
1422,-19,22,1
1423,25,-9,0
1424,5,-2,0
1425,27,-25,0
1426,28,-30,0
1427,-4,3,1
1428,2,-1,0
1429,27,-17,0
1430,3,-10,0
1431,30,-30,0
1432,-25,20,1
1433,21,-16,0
1434,3,-3,0
1435,-11,11,1
1436,17,-13,0
1437,-15,9,1
1438,0,1,1
1439,-22,19,1
1440,-8,9,1
1441,30,-30,0
1442,15,-16,0
1443,16,-25,0
1444,-26,21,1
1445,21,-25,0
1446,-3,4,1
1447,-19,17,1
1448,20,-23,0
1449,25,-26,0
1450,30,-30,0
1451,21,-21,0
1452,17,-17,0
1453,14,-9,0
1454,13,-9,0
1455,5,-2,0
1456,20,-20,0
1457,-24,26,1
1458,-19,19,1
1459,-18,18,1
1460,15,-14,0
1461,-14,22,1
1462,30,-30,0
1463,-14,6,1
1464,-27,30,1
1465,-11,9,1
1466,12,-17,0
1467,-12,10,1
1468,5,3,0
1469,0,1,1
1470,10,-4,0
1471,-17,11,1
1472,19,-14,0
1473,19,-13,0
1474,-9,11,1
1475,-8,16,1
1476,17,-21,0
1477,19,-10,0
1478,0,0,0
1479,-12,7,1
1480,-1,-3,0
1481,22,-20,0
1482,-12,9,1
1483,27,-26,0
1484,30,-30,0
1485,-21,27,1
1486,22,-24,0
1487,-3,10,1
1488,-20,16,1
1489,12,-19,0
1490,-14,16,1
1491,4,-12,0
1492,-14,14,1
1493,-12,4,1
1494,-2,-6,0
1495,-14,7,1
1496,30,-25,0
